Date,stock_ret,bench_ret,stock_ret_01,stock_ret_02,stock_ret_03,stock_ret_04,stock_ret_05,stock_ret_06,stock_ret_07,stock_ret_08,stock_ret_09,stock_ret_10,const
2016-04-21,-0.010692096517844286,-0.00519402706859527,-0.008026372366346589,-0.0012882908674492996,0.011584129742253235,0.0037790697674419164,-0.005061460592914338,0.005087209302325968,0.020771513353115566,-0.00969732588892155,-0.002345353268835972,-0.01187717265353447,1
2016-04-22,0.0036512341171317762,4.7859889148873896e-05,-0.010692096517844286,-0.008026372366346589,-0.0012882908674492996,0.011584129742253235,0.0037790697674419164,-0.005061460592914338,0.005087209302325968,0.020771513353115566,-0.00969732588892155,-0.002345353268835972,1
2016-04-25,0.010913853317811324,-0.001812045849864888,0.0036512341171317762,-0.010692096517844286,-0.008026372366346589,-0.0012882908674492996,0.011584129742253235,0.0037790697674419164,-0.005061460592914338,0.005087209302325968,0.020771513353115566,-0.00969732588892155,1
2016-04-26,-0.0024470994673959374,0.0018727515348587582,0.010913853317811324,0.0036512341171317762,-0.010692096517844286,-0.008026372366346589,-0.0012882908674492996,0.011584129742253235,0.0037790697674419164,-0.005061460592914338,0.005087209302325968,0.020771513353115566,1
2016-04-27,0.0017316017316016759,0.0016493527182762052,-0.0024470994673959374,0.010913853317811324,0.0036512341171317762,-0.010692096517844286,-0.008026372366346589,-0.0012882908674492996,0.011584129742253235,0.0037790697674419164,-0.005061460592914338,0.005087209302325968,1
2016-04-28,-0.007346585998271419,-0.009230768157227636,0.0017316017316016759,-0.0024470994673959374,0.010913853317811324,0.0036512341171317762,-0.010692096517844286,-0.008026372366346589,-0.0012882908674492996,0.011584129742253235,0.0037790697674419164,-0.005061460592914338,1
2016-04-29,-0.029603831084022748,-0.005063088481738572,-0.007346585998271419,0.0017316017316016759,-0.0024470994673959374,0.010913853317811324,0.0036512341171317762,-0.010692096517844286,-0.008026372366346589,-0.0012882908674492996,0.011584129742253235,0.0037790697674419164,1
2016-05-02,0.010767160161507715,0.007809946553678731,-0.029603831084022748,-0.007346585998271419,0.0017316017316016759,-0.0024470994673959374,0.010913853317811324,0.0036512341171317762,-0.010692096517844286,-0.008026372366346589,-0.0012882908674492996,0.011584129742253235,1
2016-05-03,-0.008729101938156592,-0.008676638460102444,0.010767160161507715,-0.029603831084022748,-0.007346585998271419,0.0017316017316016759,-0.0024470994673959374,0.010913853317811324,0.0036512341171317762,-0.010692096517844286,-0.008026372366346589,-0.0012882908674492996,1
2016-05-04,0.0028358208955222785,-0.005936889314753994,-0.008729101938156592,0.010767160161507715,-0.029603831084022748,-0.007346585998271419,0.0017316017316016759,-0.0024470994673959374,0.010913853317811324,0.0036512341171317762,-0.010692096517844286,-0.008026372366346589,1
2016-05-05,0.0002976633427592934,-0.00023900794299546254,0.0028358208955222785,-0.008729101938156592,0.010767160161507715,-0.029603831084022748,-0.007346585998271419,0.0017316017316016759,-0.0024470994673959374,0.010913853317811324,0.0036512341171317762,-0.010692096517844286,1
2016-05-06,0.015473887814313357,0.0031746391945076426,0.0002976633427592934,0.0028358208955222785,-0.008729101938156592,0.010767160161507715,-0.029603831084022748,-0.007346585998271419,0.0017316017316016759,-0.0024470994673959374,0.010913853317811324,0.0036512341171317762,1
2016-05-09,0.010256410256410392,0.0007534966412709886,0.015473887814313357,0.0002976633427592934,0.0028358208955222785,-0.008729101938156592,0.010767160161507715,-0.029603831084022748,-0.007346585998271419,0.0017316017316016759,-0.0024470994673959374,0.010913853317811324,1
2016-05-10,-0.002320522117476499,0.012483643839788859,0.010256410256410392,0.015473887814313357,0.0002976633427592934,0.0028358208955222785,-0.008729101938156592,0.010767160161507715,-0.029603831084022748,-0.007346585998271419,0.0017316017316016759,-0.0024470994673959374,1
2016-05-11,-0.02732955371420269,-0.009561518249023676,-0.002320522117476499,0.010256410256410392,0.015473887814313357,0.0002976633427592934,0.0028358208955222785,-0.008729101938156592,0.010767160161507715,-0.029603831084022748,-0.007346585998271419,0.0017316017316016759,1
2016-05-12,0.006625508206595191,-0.00016946514178486907,-0.02732955371420269,-0.002320522117476499,0.010256410256410392,0.015473887814313357,0.0002976633427592934,0.0028358208955222785,-0.008729101938156592,0.010767160161507715,-0.029603831084022748,-0.007346585998271419,1
2016-05-13,-0.028571428571428317,-0.008478288992748932,0.006625508206595191,-0.02732955371420269,-0.002320522117476499,0.010256410256410392,0.015473887814313357,0.0002976633427592934,0.0028358208955222785,-0.008729101938156592,0.010767160161507715,-0.029603831084022748,1
2016-05-16,0.01663073606405901,0.009796652584981903,-0.028571428571428317,0.006625508206595191,-0.02732955371420269,-0.002320522117476499,0.010256410256410392,0.015473887814313357,0.0002976633427592934,0.0028358208955222785,-0.008729101938156592,0.010767160161507715,1
2016-05-17,-0.013935171160254495,-0.009411297372666149,0.01663073606405901,-0.028571428571428317,0.006625508206595191,-0.02732955371420269,-0.002320522117476499,0.010256410256410392,0.015473887814313357,0.0002976633427592934,0.0028358208955222785,-0.008729101938156592,1
2016-05-18,-0.029953917050691194,0.00020517875938566796,-0.013935171160254495,0.01663073606405901,-0.028571428571428317,0.006625508206595191,-0.02732955371420269,-0.002320522117476499,0.010256410256410392,0.015473887814313357,0.0002976633427592934,0.0028358208955222785,1
2016-05-19,0.09580364212193193,-0.003706707745767773,-0.029953917050691194,-0.013935171160254495,0.01663073606405901,-0.028571428571428317,0.006625508206595191,-0.02732955371420269,-0.002320522117476499,0.010256410256410392,0.015473887814313357,0.0002976633427592934,1
2016-05-20,0.009537572254335285,0.0060195039142562695,0.09580364212193193,-0.029953917050691194,-0.013935171160254495,0.01663073606405901,-0.028571428571428317,0.006625508206595191,-0.02732955371420269,-0.002320522117476499,0.010256410256410392,0.015473887814313357,1
2016-05-23,-0.005153163469796769,-0.002085458826200989,0.009537572254335285,0.09580364212193193,-0.029953917050691194,-0.013935171160254495,0.01663073606405901,-0.028571428571428317,0.006625508206595191,-0.02732955371420269,-0.002320522117476499,0.010256410256410392,1
2016-05-24,0.010647482014388289,0.013681382915580749,-0.005153163469796769,0.009537572254335285,0.09580364212193193,-0.029953917050691194,-0.013935171160254495,0.01663073606405901,-0.028571428571428317,0.006625508206595191,-0.02732955371420269,-0.002320522117476499,1
2016-05-25,0.003416856492027495,0.00697474041621648,0.010647482014388289,-0.005153163469796769,0.009537572254335285,0.09580364212193193,-0.029953917050691194,-0.013935171160254495,0.01663073606405901,-0.028571428571428317,0.006625508206595191,-0.02732955371420269,1
2016-05-26,0.005249716231554953,-0.00021044370918173544,0.003416856492027495,0.010647482014388289,-0.005153163469796769,0.009537572254335285,0.09580364212193193,-0.029953917050691194,-0.013935171160254495,0.01663073606405901,-0.028571428571428317,0.006625508206595191,1
2016-05-27,-0.001411432604093084,0.004286857365622698,0.005249716231554953,0.003416856492027495,0.010647482014388289,-0.005153163469796769,0.009537572254335285,0.09580364212193193,-0.029953917050691194,-0.013935171160254495,0.01663073606405901,-0.028571428571428317,1
2016-05-31,0.00042402826855125655,-0.0010052632800821898,-0.001411432604093084,0.005249716231554953,0.003416856492027495,0.010647482014388289,-0.005153163469796769,0.009537572254335285,0.09580364212193193,-0.029953917050691194,-0.013935171160254495,0.01663073606405901,1
2016-06-01,-0.00395591975134244,0.001135042349897221,0.00042402826855125655,-0.001411432604093084,0.005249716231554953,0.003416856492027495,0.010647482014388289,-0.005153163469796769,0.009537572254335285,0.09580364212193193,-0.029953917050691194,-0.013935171160254495,1
2016-06-02,0.006382978723404555,0.002824678244809108,-0.00395591975134244,0.00042402826855125655,-0.001411432604093084,0.005249716231554953,0.003416856492027495,0.010647482014388289,-0.005153163469796769,0.009537572254335285,0.09580364212193193,-0.029953917050691194,1
2016-06-03,-0.0011275546159268978,-0.0029118146788910683,0.006382978723404555,-0.00395591975134244,0.00042402826855125655,-0.001411432604093084,0.005249716231554953,0.003416856492027495,0.010647482014388289,-0.005153163469796769,0.009537572254335285,0.09580364212193193,1
2016-06-06,0.002539861718639882,0.004897281051188994,-0.0011275546159268978,0.006382978723404555,-0.00395591975134244,0.00042402826855125655,-0.001411432604093084,0.005249716231554953,0.003416856492027495,0.010647482014388289,-0.005153163469796769,0.009537572254335285,1
2016-06-07,-0.00028149190710741146,0.0012894463918682543,0.002539861718639882,-0.0011275546159268978,0.006382978723404555,-0.00395591975134244,0.00042402826855125655,-0.001411432604093084,0.005249716231554953,0.003416856492027495,0.010647482014388289,-0.005153163469796769,1
2016-06-08,0.003519639588905919,0.003309566355868269,-0.00028149190710741146,0.002539861718639882,-0.0011275546159268978,0.006382978723404555,-0.00395591975134244,0.00042402826855125655,-0.001411432604093084,0.005249716231554953,0.003416856492027495,0.010647482014388289,1
2016-06-09,-0.0026655443322107838,-0.0017177586918261142,0.003519639588905919,-0.00028149190710741146,0.002539861718639882,-0.0011275546159268978,0.006382978723404555,-0.00395591975134244,0.00042402826855125655,-0.001411432604093084,0.005249716231554953,0.003416856492027495,1
2016-06-10,0.0007033338022222952,-0.009175181133125201,-0.0026655443322107838,0.003519639588905919,-0.00028149190710741146,0.002539861718639882,-0.0011275546159268978,0.006382978723404555,-0.00395591975134244,0.00042402826855125655,-0.001411432604093084,0.005249716231554953,1
2016-06-13,-0.008574641551869816,-0.008115191023280278,0.0007033338022222952,-0.0026655443322107838,0.003519639588905919,-0.00028149190710741146,0.002539861718639882,-0.0011275546159268978,0.006382978723404555,-0.00395591975134244,0.00042402826855125655,-0.001411432604093084,1
2016-06-14,0.005954912803062806,-0.0017988855029992755,-0.008574641551869816,0.0007033338022222952,-0.0026655443322107838,0.003519639588905919,-0.00028149190710741146,0.002539861718639882,-0.0011275546159268978,0.006382978723404555,-0.00395591975134244,0.00042402826855125655,1
2016-06-15,0.0023960535588443002,-0.0018407126972377892,0.005954912803062806,-0.008574641551869816,0.0007033338022222952,-0.0026655443322107838,0.003519639588905919,-0.00028149190710741146,0.002539861718639882,-0.0011275546159268978,0.006382978723404555,-0.00395591975134244,1
